app_id,category,publisher_tier
app_01022,finance,tier_2
app_01023,entertainment,tier_2
app_01024,news,tier_2
app_01025,social,tier_1
app_01026,finance,tier_2
app_01027,social,tier_3
app_01028,ecommerce,tier_2
app_01029,entertainment,tier_2
app_01030,news,tier_3
app_01031,ecommerce,tier_1
app_01032,entertainment,tier_2
app_01033,utility,tier_2
app_01034,entertainment,tier_3
app_01035,news,tier_3
app_01036,social,tier_2
app_01037,entertainment,tier_1
app_01038,entertainment,tier_1
app_01039,gaming,tier_2
app_01040,gaming,tier_2
app_01041,news,tier_3
app_01042,news,tier_3
app_01043,news,tier_2
app_01044,gaming,tier_3
app_01045,social,tier_3
app_01046,gaming,tier_2
app_01047,ecommerce,tier_2
app_01048,utility,tier_3
app_01049,social,tier_2
app_01050,news,tier_3
app_01051,gaming,tier_1
app_01052,social,tier_2
app_01053,gaming,tier_3
app_01054,social,tier_2
app_01055,news,tier_2
app_01056,utility,tier_2
app_01057,gaming,tier_1
app_01058,entertainment,tier_2
app_01059,ecommerce,tier_2
app_01060,finance,tier_2
app_01061,news,tier_2
app_01062,social,tier_2
app_01063,news,tier_3
app_01064,social,tier_2
app_01065,finance,tier_2
app_01066,social,tier_2
app_01067,ecommerce,tier_1
app_01068,gaming,tier_3
app_01069,entertainment,tier_2
app_01070,utility,tier_1
app_01071,news,tier_3
app_01072,entertainment,tier_3
app_01073,finance,tier_3
app_01074,utility,tier_3
app_01075,social,tier_3
app_01076,entertainment,tier_2
app_01077,entertainment,tier_2
app_01078,news,tier_2
app_01079,social,tier_2
app_01080,social,tier_2
app_01081,utility,tier_1
app_01082,finance,tier_2
app_01083,utility,tier_3
app_01084,finance,tier_3
app_01085,ecommerce,tier_2
app_01086,ecommerce,tier_2
app_01087,ecommerce,tier_2
app_01088,entertainment,tier_2
app_01089,entertainment,tier_3
app_01090,social,tier_3
app_01091,news,tier_3
app_01092,social,tier_3
app_01093,social,tier_3
app_01094,news,tier_2
app_01095,entertainment,tier_1
app_01096,gaming,tier_1
app_01097,utility,tier_2
app_01098,utility,tier_2
app_01099,gaming,tier_1
app_01100,gaming,tier_3
app_01101,social,tier_1
app_01102,ecommerce,tier_3
app_01103,utility,tier_3
app_01104,gaming,tier_2
app_01105,ecommerce,tier_2
app_01106,gaming,tier_2
app_01107,social,tier_2
app_01108,finance,tier_1
app_01109,gaming,tier_3
app_01110,gaming,tier_2
app_01111,entertainment,tier_2
app_01112,news,tier_3
app_01113,finance,tier_2
app_01114,finance,tier_2
app_01115,gaming,tier_2
app_01116,gaming,tier_1
app_01117,ecommerce,tier_2
app_01118,social,tier_2
app_01119,utility,tier_2
app_01120,news,tier_1
app_01121,gaming,tier_2
app_01122,utility,tier_2
app_01123,gaming,tier_2
app_01124,entertainment,tier_1
app_01125,entertainment,tier_1
app_01126,entertainment,tier_2
app_01127,ecommerce,tier_1
app_01128,news,tier_2
app_01129,finance,tier_3
app_01130,finance,tier_2
app_01131,entertainment,tier_3
app_01132,gaming,tier_1
app_01133,ecommerce,tier_1
app_01134,finance,tier_3
app_01135,social,tier_3
app_01136,entertainment,tier_3
app_01137,entertainment,tier_1
app_01138,gaming,tier_3
app_01139,news,tier_2
app_01140,social,tier_2
app_01141,ecommerce,tier_1
app_01142,utility,tier_3
app_01143,utility,tier_1
app_01144,entertainment,tier_3
app_01145,social,tier_2
app_01146,ecommerce,tier_3
app_01147,utility,tier_3
app_01148,entertainment,tier_3
app_01149,utility,tier_1
app_01150,gaming,tier_1
app_01151,utility,tier_2
app_01152,gaming,tier_2
app_01153,gaming,tier_1
app_01154,entertainment,tier_1
app_01155,gaming,tier_2
app_01156,gaming,tier_1
app_01157,gaming,tier_1
app_01158,entertainment,tier_3
app_01159,ecommerce,tier_2
app_01160,gaming,tier_3
app_01161,news,tier_3
app_01162,utility,tier_1
app_01163,gaming,tier_3
app_01164,gaming,tier_2
app_01165,utility,tier_2
app_01166,utility,tier_1
app_01167,entertainment,tier_1
app_01168,utility,tier_1
app_01169,gaming,tier_2
app_01170,social,tier_3
app_01171,ecommerce,tier_2
app_01172,social,tier_3
app_01173,ecommerce,tier_3
app_01174,entertainment,tier_2
app_01175,ecommerce,tier_1
app_01176,entertainment,tier_3
app_01177,social,tier_2
app_01178,gaming,tier_1
app_01179,gaming,tier_2
app_01180,ecommerce,tier_3
app_01181,gaming,tier_2
app_01182,gaming,tier_2
app_01183,gaming,tier_1
app_01184,gaming,tier_1
app_01185,utility,tier_1
app_01186,social,tier_3
app_01187,finance,tier_3
app_01188,gaming,tier_1
app_01189,news,tier_2
app_01190,entertainment,tier_1
app_01191,social,tier_1
app_01192,utility,tier_2
app_01193,finance,tier_2
app_01194,utility,tier_2
app_01195,gaming,tier_2
app_01196,gaming,tier_2
app_01197,news,tier_1
app_01198,social,tier_1
app_01199,ecommerce,tier_3
app_01200,news,tier_3
app_01201,entertainment,tier_3
app_01202,utility,tier_3
app_01203,ecommerce,tier_2
app_01204,gaming,tier_3
app_01205,gaming,tier_2
app_01206,news,tier_1
app_01207,entertainment,tier_1
app_01208,social,tier_1
app_01209,entertainment,tier_1
app_01210,ecommerce,tier_2
app_01211,utility,tier_3
app_01212,news,tier_3
app_01213,social,tier_2
app_01214,social,tier_1
app_01215,entertainment,tier_3
app_01216,social,tier_2
app_01217,news,tier_1
app_01218,news,tier_2
app_01219,gaming,tier_2
app_01220,gaming,tier_2
app_01221,gaming,tier_3
app_01222,utility,tier_3
app_01223,news,tier_2
app_01224,gaming,tier_1
app_01225,utility,tier_3
app_01226,entertainment,tier_2
app_01227,entertainment,tier_1
app_01228,finance,tier_2
app_01229,gaming,tier_2
app_01230,gaming,tier_2
app_01231,news,tier_1
app_01232,gaming,tier_2
app_01233,news,tier_1
app_01234,gaming,tier_1
app_01235,gaming,tier_1
app_01236,gaming,tier_3
app_01237,entertainment,tier_2
app_01238,gaming,tier_2
app_01239,gaming,tier_2
app_01240,utility,tier_3
app_01241,social,tier_2
app_01242,social,tier_3
app_01243,gaming,tier_2
app_01244,social,tier_1
app_01245,social,tier_2
app_01246,news,tier_2
app_01247,gaming,tier_3
app_01248,utility,tier_3
app_01249,finance,tier_2
app_01250,gaming,tier_3
app_01251,gaming,tier_2
app_01252,gaming,tier_2
app_01253,news,tier_2
app_01254,gaming,tier_1
app_01255,utility,tier_3
app_01256,ecommerce,tier_1
app_01257,utility,tier_2
app_01258,entertainment,tier_2
app_01259,finance,tier_1
app_01260,gaming,tier_1
app_01261,entertainment,tier_2
app_01262,social,tier_1
app_01263,finance,tier_2
app_01264,news,tier_2
app_01265,utility,tier_2
app_01266,gaming,tier_1
app_01267,finance,tier_3
app_01268,entertainment,tier_3
app_01269,entertainment,tier_1
app_01270,finance,tier_3
app_01271,social,tier_2
app_01272,social,tier_2
app_01273,news,tier_3
app_01274,gaming,tier_3
app_01275,social,tier_3
app_01276,gaming,tier_2
app_01277,gaming,tier_2
app_01278,utility,tier_2
app_01279,news,tier_1
app_01280,social,tier_2
app_01281,entertainment,tier_1
app_01282,entertainment,tier_2
app_01283,news,tier_1
app_01284,finance,tier_1
app_01285,finance,tier_2
app_01286,social,tier_2
app_01287,social,tier_2
app_01288,entertainment,tier_1
app_01289,news,tier_2
app_01290,entertainment,tier_2
app_01291,news,tier_3
app_01292,entertainment,tier_2
app_01293,social,tier_2
app_01294,social,tier_2
app_01295,social,tier_3
app_01296,gaming,tier_3
app_01297,gaming,tier_2
app_01298,ecommerce,tier_2
app_01299,social,tier_1
app_01300,gaming,tier_3
app_01301,news,tier_2
app_01302,ecommerce,tier_2
app_01303,social,tier_3
app_01304,utility,tier_3
app_01305,finance,tier_1
app_01306,news,tier_1
app_01307,news,tier_1
app_01308,gaming,tier_2
app_01309,finance,tier_1
app_01310,social,tier_3
app_01311,finance,tier_3
app_01312,news,tier_2
app_01313,gaming,tier_2
app_01314,gaming,tier_2
app_01315,ecommerce,tier_1
app_01316,news,tier_3
app_01317,gaming,tier_1
app_01318,ecommerce,tier_1
app_01319,utility,tier_2
app_01320,entertainment,tier_1
app_01321,entertainment,tier_2
app_01322,gaming,tier_3
app_01323,ecommerce,tier_3
app_01324,social,tier_2
app_01325,utility,tier_3
app_01326,social,tier_2
app_01327,news,tier_3
app_01328,social,tier_2
app_01329,gaming,tier_2
app_01330,ecommerce,tier_3
app_01331,entertainment,tier_2
app_01332,entertainment,tier_1
app_01333,finance,tier_2
app_01334,finance,tier_2
app_01335,utility,tier_2
app_01336,gaming,tier_2
app_01337,news,tier_3
app_01338,utility,tier_2
app_01339,social,tier_2
app_01340,gaming,tier_2
app_01341,utility,tier_3
app_01342,entertainment,tier_1
app_01343,news,tier_1
app_01344,finance,tier_2
app_01345,news,tier_2
app_01346,entertainment,tier_3
app_01347,social,tier_2
app_01348,entertainment,tier_3
app_01349,gaming,tier_2
app_01350,ecommerce,tier_1
app_01351,utility,tier_1
app_01352,social,tier_1
app_01353,social,tier_2
app_01354,utility,tier_2
app_01355,gaming,tier_2
app_01356,entertainment,tier_2
app_01357,entertainment,tier_2
app_01358,ecommerce,tier_2
app_01359,gaming,tier_2
app_01360,news,tier_2
app_01361,social,tier_2
app_01362,news,tier_2
app_01363,gaming,tier_2
app_01364,entertainment,tier_2
app_01365,entertainment,tier_2
app_01366,gaming,tier_2
app_01367,gaming,tier_2
app_01368,gaming,tier_1
app_01369,social,tier_2
app_01370,gaming,tier_3
app_01371,finance,tier_1
app_01372,entertainment,tier_3
app_01373,utility,tier_1
app_01374,finance,tier_2
app_01375,gaming,tier_2
app_01376,news,tier_1
app_01377,utility,tier_3
app_01378,news,tier_2
app_01379,entertainment,tier_3
app_01380,entertainment,tier_2
app_01381,gaming,tier_3
app_01382,entertainment,tier_3
app_01383,finance,tier_2
app_01384,finance,tier_2
app_01385,gaming,tier_2
app_01386,ecommerce,tier_2
app_01387,social,tier_3
app_01388,utility,tier_2
app_01389,gaming,tier_2
app_01390,finance,tier_1
app_01391,utility,tier_2
app_01392,gaming,tier_3
app_01393,gaming,tier_1
app_01394,utility,tier_3
app_01395,gaming,tier_3
app_01396,entertainment,tier_1
app_01397,utility,tier_1
app_01398,news,tier_2
app_01399,social,tier_2
app_01400,entertainment,tier_1
app_01401,gaming,tier_3
app_01402,finance,tier_2
app_01403,social,tier_3
app_01404,gaming,tier_3
app_01405,social,tier_3
app_01406,finance,tier_2
app_01407,gaming,tier_2
app_01408,utility,tier_2
app_01409,ecommerce,tier_1
app_01410,utility,tier_2
app_01411,finance,tier_1
app_01412,utility,tier_2
app_01413,finance,tier_1
app_01414,gaming,tier_2
app_01415,ecommerce,tier_2
app_01416,entertainment,tier_2
app_01417,entertainment,tier_3
app_01418,utility,tier_1
app_01419,finance,tier_3
app_01420,ecommerce,tier_3
app_01421,entertainment,tier_2
app_01422,entertainment,tier_2
app_01423,social,tier_2
app_01424,social,tier_1
app_01425,social,tier_2
app_01426,gaming,tier_1
app_01427,gaming,tier_3
app_01428,ecommerce,tier_3
app_01429,entertainment,tier_3
app_01430,finance,tier_2
app_01431,news,tier_2
app_01432,gaming,tier_3
app_01433,gaming,tier_2
app_01434,gaming,tier_1
app_01435,finance,tier_2
app_01436,gaming,tier_2
app_01437,entertainment,tier_2
app_01438,finance,tier_1
app_01439,finance,tier_2
app_01440,gaming,tier_2
app_01441,gaming,tier_1
app_01442,gaming,tier_1
app_01443,gaming,tier_2
app_01444,gaming,tier_3
app_01445,news,tier_2
app_01446,utility,tier_2
app_01447,entertainment,tier_3
app_01448,news,tier_2
app_01449,gaming,tier_3
app_01450,utility,tier_2
app_01451,news,tier_2
app_01452,utility,tier_1
app_01453,finance,tier_1
app_01454,social,tier_3
app_01455,gaming,tier_3
app_01456,gaming,tier_3
app_01457,entertainment,tier_3
app_01458,finance,tier_1
app_01459,social,tier_3
app_01460,ecommerce,tier_2
app_01461,entertainment,tier_3
app_01462,gaming,tier_1
app_01463,social,tier_2
app_01464,news,tier_3
app_01465,news,tier_3
app_01466,entertainment,tier_2
app_01467,gaming,tier_2
app_01468,ecommerce,tier_2
app_01469,gaming,tier_3
app_01470,finance,tier_2
app_01471,gaming,tier_2
app_01472,gaming,tier_2
app_01473,entertainment,tier_2
app_01474,entertainment,tier_2
app_01475,entertainment,tier_2
app_01476,entertainment,tier_3
app_01477,finance,tier_3
app_01478,entertainment,tier_3
app_01479,entertainment,tier_2
app_01480,entertainment,tier_2
app_01481,gaming,tier_3
app_01482,news,tier_3
app_01483,gaming,tier_2
app_01484,news,tier_2
app_01485,gaming,tier_3
app_01486,finance,tier_2
app_01487,entertainment,tier_3
app_01488,utility,tier_2
app_01489,entertainment,tier_2
app_01490,gaming,tier_2
app_01491,utility,tier_1
app_01492,news,tier_3
app_01493,ecommerce,tier_2
app_01494,entertainment,tier_1
app_01495,news,tier_3
app_01496,utility,tier_3
app_01497,news,tier_3
app_01498,social,tier_2
app_01499,news,tier_3
app_01500,news,tier_2
app_01501,finance,tier_2
app_01502,social,tier_1
app_01503,entertainment,tier_2
app_01504,utility,tier_3
app_01505,entertainment,tier_2
app_01506,ecommerce,tier_2
app_01507,entertainment,tier_3
app_01508,gaming,tier_2
app_01509,ecommerce,tier_2
app_01510,gaming,tier_3
app_01511,gaming,tier_3
app_01512,news,tier_3
app_01513,ecommerce,tier_3
app_01514,utility,tier_3
app_01515,social,tier_3
app_01516,gaming,tier_2
app_01517,finance,tier_1
app_01518,gaming,tier_2
app_01519,gaming,tier_3
app_01520,social,tier_2
app_01521,entertainment,tier_3
app_01522,utility,tier_1
app_01523,ecommerce,tier_2
app_01524,ecommerce,tier_2
app_01525,gaming,tier_2
app_01526,social,tier_1
app_01527,entertainment,tier_1
app_01528,gaming,tier_3
app_01529,social,tier_2
app_01530,social,tier_1
app_01531,gaming,tier_1
app_01532,entertainment,tier_2
app_01533,ecommerce,tier_1
app_01534,gaming,tier_3
app_01535,entertainment,tier_3
app_01536,ecommerce,tier_2
app_01537,ecommerce,tier_2
app_01538,utility,tier_1
app_01539,entertainment,tier_2
app_01540,utility,tier_3
app_01541,social,tier_2
app_01542,social,tier_3
app_01543,gaming,tier_2
app_01544,entertainment,tier_2
app_01545,social,tier_2
app_01546,social,tier_2
app_01547,ecommerce,tier_3
app_01548,social,tier_1
app_01549,social,tier_3
app_01550,gaming,tier_3
app_01551,entertainment,tier_2
app_01552,social,tier_2
app_01553,social,tier_2
app_01554,gaming,tier_2
app_01555,ecommerce,tier_3
app_01556,finance,tier_2
app_01557,entertainment,tier_3
app_01558,news,tier_2
app_01559,utility,tier_2
app_01560,finance,tier_3
app_01561,news,tier_2
app_01562,utility,tier_3
app_01563,utility,tier_1
app_01564,ecommerce,tier_3
app_01565,entertainment,tier_3
app_01566,gaming,tier_3
app_01567,gaming,tier_2
app_01568,entertainment,tier_3
app_01569,entertainment,tier_2
app_01570,entertainment,tier_3
app_01571,news,tier_1
app_01572,entertainment,tier_2
app_01573,utility,tier_2
app_01574,gaming,tier_2
app_01575,gaming,tier_2
app_01576,ecommerce,tier_3
app_01577,utility,tier_2
app_01578,finance,tier_3
app_01579,utility,tier_1
app_01580,utility,tier_3
app_01581,social,tier_3
app_01582,entertainment,tier_2
app_01583,social,tier_3
app_01584,news,tier_3
app_01585,finance,tier_3
app_01586,social,tier_2
app_01587,entertainment,tier_2
app_01588,social,tier_3
app_01589,gaming,tier_2
app_01590,gaming,tier_3
app_01591,gaming,tier_2
app_01592,finance,tier_3
app_01593,entertainment,tier_1
app_01594,utility,tier_1
app_01595,ecommerce,tier_3
app_01596,gaming,tier_3
app_01597,gaming,tier_3
app_01598,utility,tier_3
app_01599,social,tier_2
app_01600,utility,tier_2
app_01601,gaming,tier_1
app_01602,news,tier_2
app_01603,utility,tier_2
app_01604,gaming,tier_3
app_01605,social,tier_1
app_01606,finance,tier_1
app_01607,social,tier_2
app_01608,entertainment,tier_1
app_01609,entertainment,tier_2
app_01610,social,tier_2
app_01611,ecommerce,tier_2
app_01612,ecommerce,tier_2
app_01613,social,tier_3
app_01614,utility,tier_2
app_01615,gaming,tier_2
app_01616,gaming,tier_2
app_01617,news,tier_1
app_01618,finance,tier_2
app_01619,gaming,tier_3
app_01620,gaming,tier_2
app_01621,entertainment,tier_2
app_01622,utility,tier_2
app_01623,gaming,tier_3
app_01624,social,tier_2
app_01625,ecommerce,tier_2
app_01626,social,tier_3
app_01627,gaming,tier_2
app_01628,gaming,tier_2
app_01629,entertainment,tier_1
app_01630,entertainment,tier_1
app_01631,utility,tier_3
app_01632,news,tier_2
app_01633,ecommerce,tier_2
app_01634,finance,tier_2
app_01635,entertainment,tier_1
app_01636,entertainment,tier_3
app_01637,finance,tier_2
app_01638,social,tier_3
app_01639,ecommerce,tier_2
app_01640,ecommerce,tier_2
app_01641,gaming,tier_1
app_01642,entertainment,tier_3
app_01643,gaming,tier_1
app_01644,gaming,tier_1
app_01645,entertainment,tier_3
app_01646,social,tier_2
app_01647,ecommerce,tier_2
app_01648,utility,tier_2
app_01649,utility,tier_3
app_01650,social,tier_2
app_01651,social,tier_2
app_01652,social,tier_2
app_01653,gaming,tier_2
app_01654,finance,tier_2
app_01655,entertainment,tier_1
app_01656,gaming,tier_1
app_01657,utility,tier_2
app_01658,social,tier_3
app_01659,gaming,tier_1
app_01660,gaming,tier_2
app_01661,news,tier_3
app_01662,ecommerce,tier_3
app_01663,gaming,tier_2
app_01664,utility,tier_2
app_01665,utility,tier_2
app_01666,utility,tier_2
app_01667,gaming,tier_1
app_01668,gaming,tier_2
app_01669,utility,tier_2
app_01670,social,tier_2
app_01671,news,tier_2
app_01672,ecommerce,tier_2
app_01673,gaming,tier_2
app_01674,ecommerce,tier_3
app_01675,finance,tier_3
app_01676,ecommerce,tier_2
app_01677,entertainment,tier_2
app_01678,utility,tier_2
app_01679,entertainment,tier_1
app_01680,ecommerce,tier_3
app_01681,utility,tier_1
app_01682,ecommerce,tier_2
app_01683,social,tier_2
app_01684,gaming,tier_1
app_01685,gaming,tier_1
app_01686,entertainment,tier_2
app_01687,entertainment,tier_3
app_01688,news,tier_2
app_01689,social,tier_2
app_01690,ecommerce,tier_1
app_01691,utility,tier_2
app_01692,social,tier_1
app_01693,ecommerce,tier_2
app_01694,news,tier_3
app_01695,entertainment,tier_2
app_01696,gaming,tier_2
app_01697,ecommerce,tier_1
app_01698,finance,tier_1
app_01699,ecommerce,tier_2
app_01700,utility,tier_3
app_01701,finance,tier_2
app_01702,social,tier_2
app_01703,news,tier_2
app_01704,entertainment,tier_1
app_01705,finance,tier_1
app_01706,gaming,tier_2
app_01707,entertainment,tier_2
app_01708,utility,tier_2
app_01709,social,tier_3
app_01710,ecommerce,tier_3
app_01711,social,tier_3
app_01712,finance,tier_3
app_01713,utility,tier_3
app_01714,social,tier_3
app_01715,ecommerce,tier_3
app_01716,social,tier_3
app_01717,news,tier_3
app_01718,news,tier_3
app_01719,utility,tier_2
app_01720,gaming,tier_2
app_01721,gaming,tier_2
app_01722,ecommerce,tier_3
app_01723,news,tier_2
app_01724,entertainment,tier_3
app_01725,gaming,tier_3
app_01726,social,tier_3
app_01727,utility,tier_2
app_01728,gaming,tier_3
app_01729,social,tier_3
app_01730,finance,tier_3
app_01731,gaming,tier_3
app_01732,ecommerce,tier_2
app_01733,social,tier_2
app_01734,utility,tier_1
app_01735,ecommerce,tier_3
app_01736,utility,tier_2
app_01737,gaming,tier_3
app_01738,entertainment,tier_3
app_01739,ecommerce,tier_2
app_01740,social,tier_2
app_01741,gaming,tier_1
app_01742,gaming,tier_3
app_01743,finance,tier_2
app_01744,ecommerce,tier_1
app_01745,news,tier_3
app_01746,ecommerce,tier_2
app_01747,entertainment,tier_3
app_01748,entertainment,tier_2
app_01749,entertainment,tier_2
app_01750,news,tier_1
app_01751,gaming,tier_2
app_01752,utility,tier_2
app_01753,utility,tier_3
app_01754,social,tier_2
app_01755,news,tier_2
app_01756,gaming,tier_2
app_01757,finance,tier_2
app_01758,utility,tier_3
app_01759,finance,tier_1
app_01760,social,tier_3
app_01761,gaming,tier_2
app_01762,gaming,tier_1
app_01763,gaming,tier_2
app_01764,gaming,tier_1
app_01765,gaming,tier_3
app_01766,finance,tier_2
app_01767,gaming,tier_2
app_01768,gaming,tier_2
app_01769,utility,tier_2
app_01770,news,tier_3
app_01771,ecommerce,tier_3
app_01772,news,tier_2
app_01773,utility,tier_3
app_01774,news,tier_3
app_01775,entertainment,tier_2
app_01776,ecommerce,tier_3
app_01777,entertainment,tier_1
app_01778,social,tier_3
app_01779,entertainment,tier_3
app_01780,gaming,tier_1
app_01781,ecommerce,tier_3
app_01782,social,tier_3
app_01783,gaming,tier_2
app_01784,social,tier_2
app_01785,utility,tier_3
app_01786,social,tier_3
app_01787,ecommerce,tier_1
app_01788,utility,tier_2
app_01789,gaming,tier_2
app_01790,ecommerce,tier_2
app_01791,social,tier_2
app_01792,gaming,tier_1
app_01793,ecommerce,tier_1
app_01794,utility,tier_2
app_01795,social,tier_2
app_01796,news,tier_2
app_01797,social,tier_3
app_01798,entertainment,tier_2
app_01799,news,tier_2
app_01800,news,tier_1
app_01801,news,tier_2
app_01802,gaming,tier_2
app_01803,ecommerce,tier_1
app_01804,news,tier_1
app_01805,ecommerce,tier_1
app_01806,gaming,tier_2
app_01807,entertainment,tier_2
app_01808,entertainment,tier_3
app_01809,gaming,tier_3
app_01810,gaming,tier_2
app_01811,entertainment,tier_1
app_01812,ecommerce,tier_2
app_01813,gaming,tier_1
app_01814,utility,tier_2
app_01815,entertainment,tier_2
app_01816,ecommerce,tier_2
app_01817,entertainment,tier_2
app_01818,entertainment,tier_2
app_01819,news,tier_3
app_01820,finance,tier_3
app_01821,entertainment,tier_2
app_01822,entertainment,tier_2
app_01823,news,tier_1
app_01824,ecommerce,tier_3
app_01825,gaming,tier_2
app_01826,entertainment,tier_2
app_01827,entertainment,tier_2
app_01828,finance,tier_3
app_01829,entertainment,tier_2
app_01830,entertainment,tier_2
app_01831,finance,tier_2
app_01832,entertainment,tier_2
app_01833,gaming,tier_2
app_01834,gaming,tier_2
app_01835,gaming,tier_2
app_01836,gaming,tier_2
app_01837,entertainment,tier_1
app_01838,ecommerce,tier_3
app_01839,ecommerce,tier_2
app_01840,gaming,tier_2
app_01841,news,tier_2
app_01842,gaming,tier_2
app_01843,finance,tier_2
app_01844,gaming,tier_3
app_01845,news,tier_2
app_01846,social,tier_3
app_01847,news,tier_3
app_01848,entertainment,tier_2
app_01849,ecommerce,tier_2
app_01850,gaming,tier_2
app_01851,utility,tier_2
app_01852,entertainment,tier_2
app_01853,ecommerce,tier_2
app_01854,utility,tier_2
app_01855,finance,tier_2
app_01856,gaming,tier_3
app_01857,social,tier_2
app_01858,social,tier_3
app_01859,social,tier_1
app_01860,news,tier_2
app_01861,finance,tier_1
app_01862,finance,tier_2
app_01863,entertainment,tier_2
app_01864,news,tier_3
app_01865,utility,tier_2
app_01866,finance,tier_2
app_01867,gaming,tier_2
app_01868,entertainment,tier_2
app_01869,utility,tier_2
app_01870,social,tier_2
app_01871,entertainment,tier_2
app_01872,finance,tier_1
app_01873,finance,tier_1
app_01874,utility,tier_3
app_01875,ecommerce,tier_2
app_01876,social,tier_1
app_01877,social,tier_3
app_01878,entertainment,tier_1
app_01879,news,tier_2
app_01880,entertainment,tier_3
app_01881,news,tier_3
app_01882,entertainment,tier_3
app_01883,ecommerce,tier_2
app_01884,social,tier_3
app_01885,social,tier_1
app_01886,gaming,tier_3
app_01887,gaming,tier_3
app_01888,utility,tier_3
app_01889,entertainment,tier_2
app_01890,gaming,tier_1
app_01891,ecommerce,tier_2
app_01892,entertainment,tier_2
app_01893,gaming,tier_2
app_01894,social,tier_3
app_01895,gaming,tier_2
app_01896,news,tier_2
app_01897,social,tier_2
app_01898,gaming,tier_1
app_01899,gaming,tier_1
app_01900,news,tier_1
app_01901,gaming,tier_3
app_01902,utility,tier_3
app_01903,gaming,tier_2
app_01904,news,tier_2
app_01905,entertainment,tier_2
app_01906,entertainment,tier_3
app_01907,gaming,tier_3
app_01908,utility,tier_2
app_01909,utility,tier_3
app_01910,gaming,tier_2
app_01911,gaming,tier_2
app_01912,utility,tier_3
app_01913,entertainment,tier_2
app_01914,gaming,tier_2
app_01915,gaming,tier_2
app_01916,news,tier_2
app_01917,ecommerce,tier_2
app_01918,news,tier_2
app_01919,finance,tier_2
app_01920,entertainment,tier_2
app_01921,social,tier_3
app_01922,entertainment,tier_2
app_01923,social,tier_3
app_01924,gaming,tier_2
app_01925,gaming,tier_2
app_01926,social,tier_2
app_01927,ecommerce,tier_3
app_01928,gaming,tier_1
app_01929,entertainment,tier_3
app_01930,news,tier_2
app_01931,news,tier_2
app_01932,ecommerce,tier_2
app_01933,utility,tier_1
app_01934,ecommerce,tier_2
app_01935,gaming,tier_2
app_01936,entertainment,tier_2
app_01937,news,tier_2
app_01938,social,tier_2
app_01939,gaming,tier_1
app_01940,gaming,tier_1
app_01941,entertainment,tier_1
app_01942,entertainment,tier_1
app_01943,gaming,tier_2
app_01944,utility,tier_1
app_01945,finance,tier_3
app_01946,gaming,tier_2
app_01947,finance,tier_1
app_01948,gaming,tier_3
app_01949,finance,tier_2
app_01950,finance,tier_2
app_01951,gaming,tier_3
app_01952,ecommerce,tier_3
app_01953,finance,tier_3
app_01954,utility,tier_1
app_01955,finance,tier_2
app_01956,entertainment,tier_3
app_01957,gaming,tier_3
app_01958,utility,tier_1
app_01959,news,tier_2
app_01960,news,tier_2
app_01961,entertainment,tier_1
app_01962,news,tier_2
app_01963,gaming,tier_2
app_01964,ecommerce,tier_2
app_01965,gaming,tier_1
app_01966,ecommerce,tier_2
app_01967,utility,tier_1
app_01968,entertainment,tier_2
app_01969,entertainment,tier_1
app_01970,social,tier_3
app_01971,finance,tier_1
app_01972,ecommerce,tier_2
app_01973,social,tier_1
app_01974,gaming,tier_1
app_01975,gaming,tier_2
app_01976,entertainment,tier_1
app_01977,finance,tier_1
app_01978,ecommerce,tier_2
app_01979,gaming,tier_2
app_01980,utility,tier_1
app_01981,social,tier_2
app_01982,utility,tier_2
app_01983,social,tier_2
app_01984,news,tier_2
app_01985,finance,tier_1
app_01986,social,tier_2
app_01987,ecommerce,tier_2
app_01988,finance,tier_3
app_01989,gaming,tier_3
app_01990,gaming,tier_3
app_01991,news,tier_2
app_01992,social,tier_1
app_01993,gaming,tier_2
app_01994,entertainment,tier_2
app_01995,ecommerce,tier_1
app_01996,social,tier_1
app_01997,social,tier_2
app_01998,utility,tier_2
app_01999,entertainment,tier_1
